Category,Item,Total Spent,Transaction Date
Housing,Rent,2020.91,2024-06-07
Groceries,Cereal,91.67,2023-10-14
Groceries,Milk,66.53,2024-09-27
Dining,Cafe,118.98,2024-07-02
Housing,Rent,2030.53,2023-05-29
Groceries,Rice,34.39,2024-12-10
Dining,Restaurant,153.8,2023-06-21
Transportation,Car Maintenance,78.37,2023-10-26
Utilities,Internet Bill,110.93,2024-08-16
Utilities,Gas Bill,140.4,2023-01-14
Subscriptions,iCloud,37.56,2023-01-20
Dining,Food Delivery,73.19,2024-12-12
Dining,Food Delivery,32.42,2024-04-17
Groceries,Cereal,140.5,2024-04-25
Transportation,Car Maintenance,38.0,2024-03-28
Groceries,Chicken,86.23,2024-05-05
Transportation,Uber Ride,139.17,2023-03-30
Groceries,Cereal,190.93,2023-06-06
Transportation,Train Ticket,57.05,2023-03-04
Subscriptions,Spotify,25.02,2023-05-31
Housing,Landlord Payment,1765.31,2024-12-25
Dining,Cafe,44.86,2024-03-24
Groceries,Vegetables,43.2,2024-05-19
Groceries,Fruit,11.49,2024-02-01
Dining,Cafe,89.13,2023-01-11
Subscriptions,Netflix,32.29,2024-10-18
Transportation,Bus Pass,139.93,2024-08-14
Subscriptions,Netflix,9.92,2024-08-19
Transportation,Uber Ride,123.46,2023-09-26
Groceries,Vegetables,51.45,2024-01-18
Dining,Food Delivery,17.9,2024-02-13
Subscriptions,Netflix,27.65,2023-03-29
Other,Electronics,171.19,2024-07-23
Groceries,Cereal,5.54,2024-12-20
Groceries,Milk,139.97,2024-12-02
Transportation,Uber Ride,52.65,2023-02-10
Transportation,Uber Ride,101.99,2023-02-26
Transportation,Bus Pass,10.03,2023-08-20
Groceries,Vegetables,147.74,2024-09-03
Utilities,Water Bill,177.31,2023-10-28
Transportation,Uber Ride,47.2,2023-03-10
Groceries,Milk,14.99,2024-04-25
Groceries,Bread,101.79,2024-01-06
Groceries,Eggs,7.31,2023-02-19
Groceries,Chicken,115.24,2023-06-17
Dining,Fast Food,114.02,2024-09-24
Groceries,Bread,7.33,2024-11-21
Groceries,Cereal,76.07,2024-10-01
Subscriptions,iCloud,15.03,2024-04-16
Dining,Food Delivery,104.2,2024-09-05
Transportation,Car Maintenance,121.66,2024-04-07
Dining,Food Delivery,133.87,2023-06-21
Utilities,Internet Bill,180.83,2024-11-27
Dining,Food Delivery,108.69,2023-06-19
Groceries,Bread,83.87,2023-04-26
Utilities,Water Bill,128.59,2023-02-10
Housing,Landlord Payment,1968.72,2023-04-06
Housing,Rent,1019.45,2024-09-19
Subscriptions,iCloud,36.37,2024-02-09
Dining,Cafe,63.79,2023-04-28
Dining,Cafe,123.9,2023-01-05
Subscriptions,Gym Membership,18.08,2023-04-01
Subscriptions,iCloud,16.35,2024-11-04
Groceries,Vegetables,106.59,2024-09-22
Dining,Restaurant,47.63,2024-08-25
Dining,Restaurant,37.77,2023-12-12
Transportation,Train Ticket,41.09,2023-02-16
Dining,Cafe,44.6,2023-12-05
Groceries,Fruit,45.77,2023-09-22
Utilities,Water Bill,99.57,2024-03-27
Dining,Restaurant,20.06,2023-04-30
Groceries,Milk,182.65,2024-06-14
Utilities,Electricity Bill,251.11,2023-09-14
Transportation,Fuel,125.8,2024-09-16
Dining,Food Delivery,97.45,2023-06-19
Groceries,Vegetables,166.22,2024-02-26
Groceries,Rice,15.2,2024-11-05
Transportation,Train Ticket,91.82,2024-12-10
Housing,Landlord Payment,662.89,2023-02-10
Housing,Rent,1667.79,2024-03-04
Utilities,Gas Bill,169.81,2024-05-22
Dining,Fast Food,6.34,2023-12-06
Utilities,Water Bill,218.32,2024-06-13
Housing,Mortgage,2078.15,2024-07-15
Housing,Landlord Payment,1595.12,2023-03-07
Housing,Mortgage,1379.24,2024-11-30
Utilities,Phone Bill,90.81,2023-11-09
Utilities,Gas Bill,66.01,2023-09-11
Housing,Rent,1396.76,2024-07-14
Housing,Landlord Payment,1385.38,2023-07-04
Groceries,Fruit,20.31,2023-07-07
Transportation,Car Maintenance,8.54,2023-10-05
Utilities,Water Bill,171.05,2023-07-05
Transportation,Fuel,87.51,2024-05-30
Transportation,Car Maintenance,64.79,2024-07-08
Transportation,Fuel,47.63,2023-10-13
Utilities,Gas Bill,232.62,2023-10-29
Other,Misc Expense,71.58,2023-04-29
Housing,Rent,1769.17,2024-08-18
Other,Misc Expense,105.74,2023-01-04
Dining,Cafe,33.21,2024-04-09
Utilities,Electricity Bill,257.15,2024-08-18
Groceries,Fruit,179.68,2024-06-12
Dining,Restaurant,28.74,2023-10-13
Subscriptions,Prime Membership,15.74,2023-10-29
Transportation,Train Ticket,60.23,2024-11-16
Utilities,Electricity Bill,241.46,2023-03-13
Other,Gift,139.93,2024-02-16
Groceries,Eggs,141.74,2023-09-03
Housing,Rent,2147.44,2024-04-21
Groceries,Fruit,70.38,2023-09-16
Transportation,Bus Pass,135.56,2023-04-15
Utilities,Water Bill,191.04,2024-04-05
Dining,Food Delivery,42.4,2023-02-24
Groceries,Cereal,192.24,2023-06-30
Subscriptions,iCloud,6.76,2024-02-28
Dining,Fast Food,49.06,2024-04-12
Housing,Mortgage,1298.47,2023-03-06
Subscriptions,Netflix,9.33,2023-03-20
Groceries,Milk,100.85,2023-07-10
Dining,Cafe,88.64,2023-02-18
Housing,Mortgage,770.24,2024-12-14
Housing,Mortgage,1615.0,2024-06-06
Utilities,Internet Bill,113.53,2023-12-29
Transportation,Bus Pass,13.03,2023-01-30
Groceries,Eggs,71.02,2023-03-19
Housing,Landlord Payment,1461.13,2024-07-07
Utilities,Phone Bill,34.75,2023-11-20
Subscriptions,Prime Membership,15.17,2024-08-26
Housing,Landlord Payment,1465.26,2023-11-14
Groceries,Eggs,198.74,2024-06-29
Other,Gift,221.21,2023-12-03
Groceries,Rice,20.45,2023-08-14
Subscriptions,Spotify,37.39,2024-07-07
Dining,Cafe,19.13,2023-06-21
Groceries,Eggs,184.0,2023-08-01
Housing,Mortgage,1460.58,2023-10-28
Groceries,Cereal,186.25,2024-05-07
Transportation,Train Ticket,60.99,2024-07-08
Dining,Food Delivery,33.85,2023-05-28
Transportation,Fuel,137.45,2023-09-07
Groceries,Cereal,92.52,2023-08-20
Subscriptions,iCloud,43.77,2023-01-08
Transportation,Car Maintenance,33.4,2023-08-16
Utilities,Gas Bill,216.12,2024-10-13
Dining,Cafe,42.62,2024-03-11
Groceries,Eggs,172.46,2024-04-08
Transportation,Uber Ride,9.72,2023-12-05
Groceries,Vegetables,142.62,2024-04-26
Groceries,Eggs,156.31,2023-08-14
Dining,Fast Food,31.38,2023-12-19
Subscriptions,iCloud,41.83,2023-01-24
Utilities,Water Bill,210.33,2023-02-12
Subscriptions,Spotify,17.57,2023-12-12
Utilities,Internet Bill,147.48,2024-12-18
Dining,Cafe,143.32,2024-04-14
Dining,Food Delivery,21.16,2024-03-01
Transportation,Car Maintenance,76.17,2023-03-12
Utilities,Phone Bill,124.01,2023-10-20
Utilities,Internet Bill,79.72,2024-02-05
Subscriptions,Gym Membership,19.58,2023-01-11
Utilities,Gas Bill,146.0,2023-09-28
Dining,Cafe,82.42,2023-08-22
Groceries,Eggs,126.6,2023-03-14
Other,Misc Expense,73.01,2024-09-08
Utilities,Phone Bill,134.33,2024-12-07
Transportation,Uber Ride,92.97,2024-03-09
Housing,Rent,1699.95,2023-09-26
Housing,Landlord Payment,1952.47,2024-11-24
Subscriptions,Spotify,21.29,2023-02-02
Transportation,Uber Ride,89.79,2024-08-31
Utilities,Electricity Bill,45.01,2023-02-18
Groceries,Rice,117.3,2023-01-30
Dining,Fast Food,116.81,2024-05-31
Transportation,Fuel,21.84,2023-08-18
Groceries,Fruit,112.2,2023-02-24
Utilities,Phone Bill,207.14,2023-03-19
Groceries,Milk,189.6,2024-01-10
Subscriptions,Spotify,22.74,2023-07-22
Utilities,Internet Bill,29.98,2024-10-13
Dining,Cafe,30.68,2024-04-16
Groceries,Vegetables,185.57,2024-01-10
Dining,Food Delivery,76.72,2024-08-18
Dining,Food Delivery,59.79,2024-05-21
Utilities,Gas Bill,168.73,2024-01-15
Other,Online Purchase,223.08,2023-11-28
Housing,Rent,1716.91,2024-02-01
Groceries,Bread,91.41,2023-11-04
Transportation,Bus Pass,125.86,2024-07-26
Groceries,Vegetables,188.7,2024-12-07
Utilities,Gas Bill,58.7,2023-03-05
Housing,Landlord Payment,1849.14,2024-10-22
Other,Misc Expense,194.39,2023-03-18
Utilities,Gas Bill,47.63,2023-03-10
Dining,Fast Food,19.34,2024-01-19
Transportation,Bus Pass,46.11,2023-03-03
Subscriptions,Netflix,36.37,2024-11-11
Groceries,Fruit,154.18,2023-09-26
Transportation,Uber Ride,72.78,2024-07-14
Groceries,Milk,41.77,2024-01-07
Dining,Fast Food,31.71,2023-04-04
Subscriptions,Gym Membership,40.0,2023-10-20
Groceries,Eggs,118.64,2024-03-22
Groceries,Milk,117.3,2023-04-03
Groceries,Bread,165.43,2023-02-09
Utilities,Water Bill,108.09,2024-08-08
Utilities,Phone Bill,39.37,2023-01-28
Utilities,Internet Bill,167.83,2023-09-16
Groceries,Rice,181.33,2023-11-29
Utilities,Electricity Bill,45.29,2024-08-31
Groceries,Bread,44.77,2023-11-06
Dining,Fast Food,45.61,2024-05-29
Dining,Cafe,15.64,2023-08-08
Dining,Cafe,112.25,2024-04-17
Transportation,Fuel,14.03,2024-05-20
Groceries,Eggs,27.62,2023-04-30
Groceries,Eggs,125.75,2024-12-13
Dining,Restaurant,159.06,2023-02-10
Groceries,Chicken,114.29,2023-06-16
Dining,Restaurant,91.19,2024-10-22
Transportation,Uber Ride,81.82,2024-11-24
Transportation,Bus Pass,23.77,2023-04-30
Subscriptions,Netflix,31.72,2024-08-27
Groceries,Eggs,18.67,2023-08-11
Groceries,Fruit,193.02,2024-12-13
Groceries,Cereal,192.02,2023-08-28
Subscriptions,iCloud,24.05,2023-11-04
Other,Online Purchase,228.09,2023-03-29
Groceries,Rice,139.7,2024-07-30
Groceries,Bread,178.13,2024-05-05
Utilities,Gas Bill,216.09,2023-01-31
Groceries,Rice,157.44,2023-01-24
Subscriptions,Spotify,15.17,2023-09-27
Dining,Cafe,9.31,2024-05-19
Groceries,Cereal,155.14,2023-12-20
Groceries,Cereal,93.49,2024-12-21
Groceries,Cereal,34.64,2023-03-19
Subscriptions,Spotify,8.82,2023-01-27
Subscriptions,iCloud,43.35,2024-05-30
Dining,Restaurant,106.11,2024-11-18
Dining,Restaurant,53.9,2024-12-07
Subscriptions,Netflix,43.12,2024-08-10
Dining,Fast Food,14.37,2024-02-13
Housing,Rent,671.18,2024-08-31
Dining,Cafe,146.67,2024-02-11
Utilities,Phone Bill,82.71,2023-05-21
Other,Misc Expense,56.9,2024-04-17
Groceries,Cereal,26.08,2024-11-28
Utilities,Electricity Bill,208.62,2024-08-16
Transportation,Uber Ride,39.86,2023-02-19
Dining,Fast Food,43.7,2023-08-10
Utilities,Electricity Bill,212.78,2024-02-20
Utilities,Phone Bill,207.9,2023-10-28
Utilities,Phone Bill,187.97,2024-07-19
Groceries,Eggs,52.46,2023-12-10
Dining,Restaurant,135.31,2024-05-19
Groceries,Vegetables,183.1,2024-12-10
Groceries,Vegetables,112.33,2023-12-12
Dining,Food Delivery,54.04,2023-04-26
Groceries,Bread,179.36,2024-03-06
Subscriptions,Spotify,41.69,2024-06-15
Housing,Rent,1313.97,2024-07-09
Dining,Fast Food,89.91,2024-05-15
Groceries,Rice,33.35,2023-09-04
Transportation,Uber Ride,37.62,2023-08-30
Transportation,Fuel,52.24,2023-11-15
Transportation,Bus Pass,73.38,2024-05-06
Housing,Mortgage,802.31,2023-08-25
Transportation,Uber Ride,19.98,2024-02-14
Groceries,Cereal,69.92,2023-06-22
Dining,Cafe,66.94,2023-05-05
Utilities,Phone Bill,95.95,2024-06-09
Groceries,Chicken,54.35,2023-03-23
Utilities,Water Bill,152.85,2024-12-24
Utilities,Water Bill,190.22,2023-03-12
Groceries,Fruit,28.06,2023-11-11
Utilities,Electricity Bill,227.04,2024-01-20
Groceries,Eggs,82.94,2023-01-23
Subscriptions,Gym Membership,17.93,2024-10-07
Utilities,Gas Bill,238.8,2023-06-29
Dining,Fast Food,63.87,2023-09-19
Housing,Rent,1424.74,2023-04-02
Other,Online Purchase,52.01,2024-11-23
Utilities,Gas Bill,90.99,2023-12-13
Subscriptions,Gym Membership,31.66,2024-03-10
Groceries,Rice,198.53,2023-03-30
Groceries,Fruit,130.49,2023-05-21
Groceries,Eggs,191.51,2024-06-19
Utilities,Phone Bill,135.82,2023-10-01
Dining,Restaurant,106.0,2024-03-31
Dining,Fast Food,65.54,2024-06-27
Groceries,Vegetables,133.33,2023-02-26
Housing,Mortgage,1948.48,2024-10-08
Transportation,Car Maintenance,28.73,2023-01-31
Subscriptions,Prime Membership,27.52,2024-02-21
Dining,Food Delivery,10.14,2023-04-27
Groceries,Fruit,161.69,2023-09-23
Housing,Rent,1022.85,2024-06-24
Dining,Food Delivery,34.27,2024-04-30
Subscriptions,Netflix,4.64,2024-03-06
Groceries,Cereal,185.95,2023-12-05
Dining,Food Delivery,140.82,2023-05-08
Utilities,Water Bill,164.57,2023-12-30
Utilities,Phone Bill,200.98,2024-03-14
Dining,Food Delivery,26.42,2023-03-28
Other,Gift,211.11,2024-12-15
Other,Gift,35.22,2023-12-18
Groceries,Milk,193.61,2023-04-25
Transportation,Uber Ride,91.47,2024-04-02
Groceries,Chicken,94.89,2024-11-09
Subscriptions,Gym Membership,27.99,2023-08-28
Utilities,Electricity Bill,216.79,2024-12-29
Groceries,Rice,165.55,2024-03-08
Utilities,Phone Bill,167.42,2023-04-04
Dining,Restaurant,13.22,2024-03-31
Groceries,Bread,29.46,2024-12-30
Dining,Food Delivery,74.51,2023-03-18
Dining,Fast Food,11.35,2023-10-05
Housing,Landlord Payment,1117.69,2023-10-16
Groceries,Chicken,38.88,2024-12-23
Housing,Rent,1135.74,2023-12-26
Subscriptions,Prime Membership,12.28,2023-08-07
Transportation,Car Maintenance,113.74,2024-12-31
Utilities,Internet Bill,179.73,2024-08-10
Other,Online Purchase,165.91,2023-02-19
Housing,Mortgage,2022.15,2024-01-23
Utilities,Internet Bill,248.39,2024-04-28
Groceries,Bread,71.62,2024-07-27
Groceries,Bread,167.98,2024-04-24
Other,Electronics,198.23,2023-10-12
Groceries,Milk,100.09,2024-08-13
Groceries,Fruit,28.26,2023-11-04
Housing,Mortgage,1044.6,2024-12-30
Dining,Restaurant,159.9,2024-05-31
Groceries,Cereal,75.83,2023-11-07
Groceries,Chicken,175.27,2024-05-16
Groceries,Vegetables,194.16,2023-07-09
Groceries,Cereal,194.25,2024-07-26
Dining,Cafe,76.07,2023-02-27
Transportation,Car Maintenance,124.46,2024-10-09
Groceries,Rice,38.65,2023-04-08
Groceries,Milk,112.37,2023-06-17
Subscriptions,iCloud,23.81,2024-08-22
Groceries,Fruit,134.84,2024-02-26
Dining,Fast Food,88.88,2024-01-05
Housing,Rent,1501.44,2023-08-09
Subscriptions,Gym Membership,22.83,2024-02-24
Utilities,Phone Bill,56.4,2023-04-22
Subscriptions,Netflix,37.99,2023-07-13
Dining,Cafe,6.49,2024-08-30
Subscriptions,Netflix,22.33,2023-09-09
Transportation,Uber Ride,74.83,2024-06-08
Subscriptions,iCloud,41.68,2024-12-22
Subscriptions,Prime Membership,13.22,2023-02-07
Transportation,Uber Ride,80.75,2024-06-11
Groceries,Chicken,120.8,2024-11-19
Dining,Cafe,81.21,2023-11-08
Transportation,Fuel,130.87,2023-06-30
Dining,Food Delivery,14.19,2024-05-01
Subscriptions,Gym Membership,37.3,2024-02-09
Utilities,Water Bill,125.36,2024-02-09
Utilities,Gas Bill,46.11,2024-09-04
Transportation,Car Maintenance,16.21,2024-08-23
Utilities,Internet Bill,160.69,2023-01-04
Housing,Rent,950.44,2023-12-08
Subscriptions,Spotify,6.5,2024-03-23
Other,Gift,154.03,2023-08-20
Groceries,Eggs,169.81,2024-02-03
Dining,Food Delivery,58.52,2024-01-16
Other,Misc Expense,62.66,2024-09-18
Housing,Rent,2198.6,2024-04-17
Subscriptions,Gym Membership,35.8,2023-02-10
Dining,Fast Food,56.93,2024-03-19
Transportation,Train Ticket,91.33,2023-10-06
Transportation,Fuel,52.8,2023-05-09
Utilities,Phone Bill,72.02,2024-10-10
Dining,Restaurant,14.59,2024-01-02
Subscriptions,Spotify,20.38,2024-02-22
Dining,Fast Food,35.09,2024-05-19
Transportation,Train Ticket,139.02,2023-05-13
Groceries,Vegetables,140.94,2023-06-13
Subscriptions,Prime Membership,13.47,2023-05-24
Housing,Rent,1420.8,2023-06-30
Groceries,Rice,24.89,2023-08-27
Subscriptions,iCloud,37.81,2024-12-16
Dining,Restaurant,6.07,2024-12-10
Dining,Fast Food,106.52,2023-09-15
Housing,Rent,966.84,2024-04-01
Groceries,Rice,42.26,2023-07-21
Dining,Fast Food,87.67,2024-01-11
Utilities,Electricity Bill,55.05,2024-10-23
Transportation,Car Maintenance,88.38,2023-01-13
Utilities,Water Bill,128.37,2024-08-29
Transportation,Bus Pass,105.88,2024-12-04
Dining,Cafe,152.17,2024-08-08
Dining,Restaurant,143.52,2024-10-30
Dining,Food Delivery,62.28,2024-12-23
Utilities,Gas Bill,196.06,2024-12-08
Groceries,Vegetables,100.45,2024-12-14
Transportation,Train Ticket,65.97,2024-11-15
Groceries,Chicken,10.87,2023-07-31
Dining,Cafe,35.72,2024-09-08
Transportation,Car Maintenance,52.05,2023-07-29
Utilities,Water Bill,148.65,2024-07-23
Groceries,Milk,48.08,2024-04-12
Dining,Cafe,146.62,2024-11-24
Dining,Fast Food,110.05,2023-03-24
Dining,Restaurant,41.89,2023-04-07
Dining,Food Delivery,122.42,2024-11-21
Transportation,Bus Pass,112.11,2023-03-24
Dining,Restaurant,24.8,2023-01-12
Utilities,Internet Bill,231.08,2024-10-26
Transportation,Uber Ride,57.65,2024-04-13
Groceries,Chicken,101.37,2024-04-27
Groceries,Chicken,166.62,2024-08-13
Dining,Cafe,43.23,2024-07-26
Dining,Restaurant,143.04,2023-01-01
Groceries,Vegetables,41.11,2023-05-31
Housing,Mortgage,911.79,2023-04-16
Utilities,Phone Bill,203.45,2023-09-05
Housing,Mortgage,1107.18,2024-08-09
Dining,Cafe,40.32,2024-09-10
Utilities,Gas Bill,240.48,2023-10-23
Groceries,Vegetables,67.48,2023-10-20
Transportation,Fuel,109.46,2024-10-30
Utilities,Electricity Bill,135.43,2024-06-09
Transportation,Uber Ride,9.39,2023-04-04
Groceries,Eggs,148.58,2024-04-23
Housing,Mortgage,1690.8,2023-08-15
Dining,Fast Food,59.39,2024-02-04
Dining,Cafe,36.76,2024-12-22
Subscriptions,Spotify,42.83,2023-07-29
Utilities,Phone Bill,131.22,2024-07-31
Groceries,Bread,88.09,2024-02-05
Groceries,Bread,118.15,2023-02-04
Dining,Food Delivery,90.05,2024-03-17
Utilities,Electricity Bill,200.73,2023-08-01
Other,Misc Expense,105.1,2023-11-08
Housing,Mortgage,1849.0,2024-07-25
Housing,Landlord Payment,1720.82,2024-11-11
Transportation,Bus Pass,86.74,2024-10-07
Housing,Rent,1400.73,2024-03-17
Subscriptions,Prime Membership,31.51,2024-09-05
Groceries,Bread,184.1,2023-10-27
Housing,Landlord Payment,1668.25,2024-01-10
Dining,Restaurant,7.24,2023-12-25
Subscriptions,Spotify,33.35,2024-03-04
Transportation,Car Maintenance,117.28,2023-09-19
Housing,Rent,1717.43,2023-08-28
Transportation,Car Maintenance,123.74,2024-12-29
Utilities,Phone Bill,246.7,2023-01-31
Dining,Cafe,72.7,2023-03-31
Dining,Cafe,89.06,2023-11-07
Dining,Cafe,19.04,2024-06-25
Housing,Landlord Payment,1428.81,2024-03-31
Utilities,Gas Bill,108.37,2024-09-12
Subscriptions,Prime Membership,17.08,2023-08-08
Transportation,Fuel,23.77,2023-11-28
Groceries,Rice,13.79,2024-08-07
Dining,Cafe,48.46,2024-09-14
Other,Misc Expense,68.51,2023-08-16
Utilities,Water Bill,109.21,2024-06-25
Transportation,Bus Pass,26.4,2023-04-25
Groceries,Bread,138.78,2024-02-03
Groceries,Rice,103.36,2023-03-07
Groceries,Milk,45.87,2023-11-14
Transportation,Bus Pass,54.68,2023-01-01
Housing,Landlord Payment,1893.69,2023-08-06
Transportation,Bus Pass,62.9,2024-04-15
Transportation,Car Maintenance,18.91,2023-03-25
Transportation,Train Ticket,26.48,2023-12-13
Groceries,Rice,146.77,2024-11-27
Transportation,Bus Pass,137.11,2024-07-18
Subscriptions,Prime Membership,33.15,2024-12-19
Groceries,Milk,13.27,2023-11-06
Groceries,Rice,46.9,2024-01-17
Groceries,Fruit,144.36,2024-11-08
Transportation,Uber Ride,114.46,2024-06-11
Utilities,Electricity Bill,205.11,2023-01-27
Groceries,Vegetables,158.15,2024-05-08
Groceries,Milk,25.66,2023-02-01
Groceries,Chicken,163.08,2024-04-21
Groceries,Bread,182.69,2024-07-26
Groceries,Bread,121.56,2024-09-14
Dining,Restaurant,34.4,2024-02-15
Dining,Food Delivery,10.61,2023-12-31
Utilities,Phone Bill,47.3,2024-08-30
Groceries,Fruit,108.79,2023-03-25
Transportation,Fuel,12.6,2023-01-08
Transportation,Bus Pass,86.22,2023-06-01
Dining,Fast Food,114.61,2024-07-25
Housing,Mortgage,676.77,2024-12-19
Groceries,Fruit,21.33,2024-08-28
Groceries,Eggs,19.47,2023-07-19
Utilities,Gas Bill,63.35,2023-05-19
Groceries,Chicken,13.06,2023-02-23
Housing,Rent,1390.9,2024-11-23
Groceries,Cereal,101.73,2024-06-18
Dining,Cafe,28.95,2024-04-04
Utilities,Electricity Bill,116.34,2023-04-19
Groceries,Eggs,181.5,2023-05-15
Dining,Fast Food,147.11,2024-02-02
Dining,Food Delivery,151.19,2024-03-15
Utilities,Electricity Bill,64.48,2023-05-01
Dining,Restaurant,133.88,2023-03-06
Transportation,Uber Ride,94.08,2023-05-15
Housing,Landlord Payment,1649.86,2023-08-24
Housing,Landlord Payment,1957.82,2023-08-15
Groceries,Eggs,68.29,2024-08-20
Housing,Landlord Payment,1841.93,2024-08-17
Dining,Fast Food,14.23,2023-06-04
Groceries,Chicken,164.12,2023-12-16
Dining,Restaurant,136.1,2024-08-19
Dining,Restaurant,93.46,2024-02-19
Housing,Rent,2148.67,2024-01-03
Groceries,Eggs,22.37,2023-05-25
Subscriptions,Spotify,36.5,2023-01-07
Transportation,Fuel,110.47,2023-04-16
Housing,Landlord Payment,1841.45,2023-09-17
Utilities,Internet Bill,222.36,2024-07-08
Dining,Cafe,145.59,2023-09-20
Groceries,Rice,58.27,2024-07-31
Utilities,Gas Bill,158.02,2023-12-27
Groceries,Fruit,7.25,2024-11-27
Subscriptions,Gym Membership,37.97,2024-05-28
Groceries,Eggs,140.0,2024-04-12
Utilities,Internet Bill,126.57,2024-07-24
Groceries,Vegetables,116.44,2023-02-11
Transportation,Train Ticket,85.96,2023-10-08
Groceries,Eggs,134.71,2024-11-04
Groceries,Vegetables,93.59,2024-10-28
Transportation,Fuel,26.72,2023-07-15
Dining,Food Delivery,75.39,2024-02-04
Dining,Food Delivery,35.26,2023-04-09
Utilities,Gas Bill,141.41,2024-06-21
Other,Gift,33.5,2023-10-28
Dining,Cafe,142.97,2023-11-24
Dining,Restaurant,25.89,2024-12-03
Utilities,Phone Bill,214.56,2024-02-02
Groceries,Fruit,80.45,2024-07-07
Utilities,Electricity Bill,205.48,2023-11-12
Dining,Fast Food,46.86,2024-02-14
Housing,Landlord Payment,2072.11,2024-11-22
Transportation,Uber Ride,19.24,2024-01-14
Utilities,Internet Bill,200.31,2024-12-01
Utilities,Water Bill,39.78,2024-01-08
Subscriptions,iCloud,43.03,2023-07-31
Groceries,Eggs,67.85,2023-10-08
Groceries,Rice,71.34,2023-12-16
Subscriptions,iCloud,38.08,2023-01-01
Transportation,Car Maintenance,117.6,2023-11-13
Dining,Restaurant,75.16,2023-04-21
Utilities,Electricity Bill,104.78,2023-06-03
Groceries,Vegetables,182.1,2023-08-22
Utilities,Electricity Bill,69.28,2023-05-02
Transportation,Bus Pass,128.76,2023-01-18
Utilities,Phone Bill,79.03,2024-11-10
Groceries,Eggs,29.74,2024-12-29
Groceries,Bread,177.22,2024-08-15
Utilities,Gas Bill,233.94,2023-08-20
Dining,Food Delivery,145.86,2024-10-18
Subscriptions,Gym Membership,39.35,2024-07-05
Housing,Mortgage,1443.59,2023-09-29
Dining,Fast Food,110.54,2024-10-12
Transportation,Fuel,83.66,2024-07-11
Groceries,Chicken,13.8,2023-06-02
Groceries,Bread,88.28,2024-06-27
Groceries,Bread,47.32,2024-09-29
Housing,Landlord Payment,2046.86,2024-06-13
Groceries,Bread,132.36,2023-02-13
Subscriptions,Prime Membership,19.7,2023-11-15
Groceries,Fruit,72.04,2024-04-19
